_id,hotel,nom,description,prix,actif,createdAt,updatedAt,__v
6956e0fd33e2abe4be8bd3ab,6956e0fd33e2abe4be8bd2be,Séance fitness personnel,Service premium: Séance fitness personnel,215,True,2026-01-01 21:02:53.459,2026-01-01 21:02:53.459,0
6956e0fd33e2abe4be8bd3ad,6956e0fd33e2abe4be8bd2be,Petit-déjeuner continental,Service premium: Petit-déjeuner continental,177,True,2026-01-01 21:02:53.460,2026-01-01 21:02:53.460,0
6956e0fd33e2abe4be8bd3af,6956e0fd33e2abe4be8bd2be,Location vélo électrique,Service premium: Location vélo électrique,68,True,2026-01-01 21:02:53.461,2026-01-01 21:02:53.461,0
6956e0fd33e2abe4be8bd3b1,6956e0fd33e2abe4be8bd2be,Massage relaxant 90min,Service premium: Massage relaxant 90min,92,True,2026-01-01 21:02:53.462,2026-01-01 21:02:53.462,0
6956e0fd33e2abe4be8bd3b3,6956e0fd33e2abe4be8bd2be,Massage premium spécial,Service premium: Massage premium spécial,212,True,2026-01-01 21:02:53.463,2026-01-01 21:02:53.463,0
6956e0fd33e2abe4be8bd3b5,6956e0fd33e2abe4be8bd2be,Location voiture,Service premium: Location voiture,36,True,2026-01-01 21:02:53.464,2026-01-01 21:02:53.464,0
6956e0fd33e2abe4be8bd3b8,6956e0fd33e2abe4be8bd2c0,Champagne & amuse-bouches,Service premium: Champagne & amuse-bouches,200,False,2026-01-01 21:02:53.466,2026-01-01 21:02:53.466,0
6956e0fd33e2abe4be8bd3ba,6956e0fd33e2abe4be8bd2c0,Transfert aéroport,Service premium: Transfert aéroport,39,True,2026-01-01 21:02:53.467,2026-01-01 21:02:53.467,0
6956e0fd33e2abe4be8bd3bc,6956e0fd33e2abe4be8bd2c0,Room service 24h,Service premium: Room service 24h,179,True,2026-01-01 21:02:53.468,2026-01-01 21:02:53.468,0
6956e0fd33e2abe4be8bd3be,6956e0fd33e2abe4be8bd2c0,Massage relaxant 60min,Service premium: Massage relaxant 60min,77,True,2026-01-01 21:02:53.469,2026-01-01 21:02:53.469,0
6956e0fd33e2abe4be8bd3c0,6956e0fd33e2abe4be8bd2c0,Massage relaxant 60min,Service premium: Massage relaxant 60min,186,True,2026-01-01 21:02:53.469,2026-01-01 21:02:53.469,0
6956e0fd33e2abe4be8bd3c2,6956e0fd33e2abe4be8bd2c0,Préparation spéciale chambre,Service premium: Préparation spéciale chambre,174,True,2026-01-01 21:02:53.471,2026-01-01 21:02:53.471,0
6956e0fd33e2abe4be8bd3c4,6956e0fd33e2abe4be8bd2c0,Dîner gastronomique,Service premium: Dîner gastronomique,49,True,2026-01-01 21:02:53.474,2026-01-01 21:02:53.474,0
6956e0fd33e2abe4be8bd3c6,6956e0fd33e2abe4be8bd2c0,Massage premium spécial,Service premium: Massage premium spécial,119,True,2026-01-01 21:02:53.476,2026-01-01 21:02:53.476,0
6956e0fd33e2abe4be8bd3c9,6956e0fd33e2abe4be8bd2c2,Transfert aéroport,Service premium: Transfert aéroport,81,True,2026-01-01 21:02:53.479,2026-01-01 21:02:53.479,0
6956e0fd33e2abe4be8bd3cb,6956e0fd33e2abe4be8bd2c2,Petit-déjeuner continental,Service premium: Petit-déjeuner continental,220,False,2026-01-01 21:02:53.481,2026-01-01 21:02:53.481,0
6956e0fd33e2abe4be8bd3cd,6956e0fd33e2abe4be8bd2c2,Accès Spa & Wellness,Service premium: Accès Spa & Wellness,84,True,2026-01-01 21:02:53.481,2026-01-01 21:02:53.481,0
6956e0fd33e2abe4be8bd3cf,6956e0fd33e2abe4be8bd2c2,Petit-déjeuner en chambre,Service premium: Petit-déjeuner en chambre,172,True,2026-01-01 21:02:53.482,2026-01-01 21:02:53.482,0
6956e0fd33e2abe4be8bd3d1,6956e0fd33e2abe4be8bd2c2,Petit-déjeuner continental,Service premium: Petit-déjeuner continental,28,True,2026-01-01 21:02:53.484,2026-01-01 21:02:53.484,0
6956e0fd33e2abe4be8bd3d3,6956e0fd33e2abe4be8bd2c2,Petit-déjeuner continental,Service premium: Petit-déjeuner continental,111,True,2026-01-01 21:02:53.485,2026-01-01 21:02:53.485,0
6956e0fd33e2abe4be8bd3d5,6956e0fd33e2abe4be8bd2c2,Service voiturier 24h,Service premium: Service voiturier 24h,189,True,2026-01-01 21:02:53.485,2026-01-01 21:02:53.485,0
6956e0fd33e2abe4be8bd3d7,6956e0fd33e2abe4be8bd2c2,Transfert aéroport,Service premium: Transfert aéroport,130,False,2026-01-01 21:02:53.486,2026-01-01 21:02:53.486,0
6956e0fd33e2abe4be8bd3d9,6956e0fd33e2abe4be8bd2c2,Location voiture,Service premium: Location voiture,234,True,2026-01-01 21:02:53.487,2026-01-01 21:02:53.487,0
6956e0fd33e2abe4be8bd3db,6956e0fd33e2abe4be8bd2c2,Accès Spa & Wellness,Service premium: Accès Spa & Wellness,244,True,2026-01-01 21:02:53.488,2026-01-01 21:02:53.488,0
6956e0fd33e2abe4be8bd3de,6956e0fd33e2abe4be8bd2c4,Service voiturier 24h,Service premium: Service voiturier 24h,190,True,2026-01-01 21:02:53.490,2026-01-01 21:02:53.490,0
6956e0fd33e2abe4be8bd3e0,6956e0fd33e2abe4be8bd2c4,Dîner gastronomique,Service premium: Dîner gastronomique,207,True,2026-01-01 21:02:53.491,2026-01-01 21:02:53.491,0
6956e0fd33e2abe4be8bd3e2,6956e0fd33e2abe4be8bd2c4,Massage relaxant 90min,Service premium: Massage relaxant 90min,200,True,2026-01-01 21:02:53.492,2026-01-01 21:02:53.492,0
6956e0fd33e2abe4be8bd3e4,6956e0fd33e2abe4be8bd2c4,Location vélo électrique,Service premium: Location vélo électrique,20,True,2026-01-01 21:02:53.493,2026-01-01 21:02:53.493,0
6956e0fd33e2abe4be8bd3e6,6956e0fd33e2abe4be8bd2c4,Accès Spa & Wellness,Service premium: Accès Spa & Wellness,77,False,2026-01-01 21:02:53.494,2026-01-01 21:02:53.494,0
6956e0fd33e2abe4be8bd3e8,6956e0fd33e2abe4be8bd2c4,Séance fitness personnel,Service premium: Séance fitness personnel,186,True,2026-01-01 21:02:53.494,2026-01-01 21:02:53.494,0
6956e0fd33e2abe4be8bd3ea,6956e0fd33e2abe4be8bd2c4,Bouquet de fleurs,Service premium: Bouquet de fleurs,94,True,2026-01-01 21:02:53.495,2026-01-01 21:02:53.495,0
6956e0fd33e2abe4be8bd3ec,6956e0fd33e2abe4be8bd2c4,Accès Spa & Wellness,Service premium: Accès Spa & Wellness,172,True,2026-01-01 21:02:53.496,2026-01-01 21:02:53.496,0
6956e0fd33e2abe4be8bd3ee,6956e0fd33e2abe4be8bd2c4,Parking privé couvert,Service premium: Parking privé couvert,52,True,2026-01-01 21:02:53.497,2026-01-01 21:02:53.497,0
6956e0fd33e2abe4be8bd3f1,6956e0fd33e2abe4be8bd2c6,Petit-déjeuner en chambre,Service premium: Petit-déjeuner en chambre,201,True,2026-01-01 21:02:53.500,2026-01-01 21:02:53.500,0
6956e0fd33e2abe4be8bd3f3,6956e0fd33e2abe4be8bd2c6,Massage relaxant 60min,Service premium: Massage relaxant 60min,144,False,2026-01-01 21:02:53.501,2026-01-01 21:02:53.501,0
6956e0fd33e2abe4be8bd3f5,6956e0fd33e2abe4be8bd2c6,Parking privé couvert,Service premium: Parking privé couvert,66,True,2026-01-01 21:02:53.501,2026-01-01 21:02:53.501,0
6956e0fd33e2abe4be8bd3f7,6956e0fd33e2abe4be8bd2c6,Champagne & amuse-bouches,Service premium: Champagne & amuse-bouches,111,True,2026-01-01 21:02:53.503,2026-01-01 21:02:53.503,0
6956e0fd33e2abe4be8bd3f9,6956e0fd33e2abe4be8bd2c6,Petit-déjeuner en chambre,Service premium: Petit-déjeuner en chambre,112,True,2026-01-01 21:02:53.504,2026-01-01 21:02:53.504,0
6956e0fd33e2abe4be8bd3fb,6956e0fd33e2abe4be8bd2c6,Champagne & amuse-bouches,Service premium: Champagne & amuse-bouches,184,True,2026-01-01 21:02:53.506,2026-01-01 21:02:53.506,0
6956e0fd33e2abe4be8bd3fd,6956e0fd33e2abe4be8bd2c6,Accès Spa & Wellness,Service premium: Accès Spa & Wellness,156,True,2026-01-01 21:02:53.507,2026-01-01 21:02:53.507,0
6956e0fd33e2abe4be8bd3ff,6956e0fd33e2abe4be8bd2c6,Bouquet de fleurs,Service premium: Bouquet de fleurs,111,False,2026-01-01 21:02:53.508,2026-01-01 21:02:53.508,0
6956e0fd33e2abe4be8bd401,6956e0fd33e2abe4be8bd2c6,Cours de yoga privé,Service premium: Cours de yoga privé,115,False,2026-01-01 21:02:53.509,2026-01-01 21:02:53.509,0
6956e0fd33e2abe4be8bd404,6956e0fd33e2abe4be8bd2c8,Parking privé couvert,Service premium: Parking privé couvert,38,True,2026-01-01 21:02:53.511,2026-01-01 21:02:53.511,0
6956e0fd33e2abe4be8bd406,6956e0fd33e2abe4be8bd2c8,Transfert aéroport,Service premium: Transfert aéroport,20,False,2026-01-01 21:02:53.512,2026-01-01 21:02:53.512,0
6956e0fd33e2abe4be8bd408,6956e0fd33e2abe4be8bd2c8,Bouquet de fleurs,Service premium: Bouquet de fleurs,136,True,2026-01-01 21:02:53.513,2026-01-01 21:02:53.513,0
6956e0fd33e2abe4be8bd40a,6956e0fd33e2abe4be8bd2c8,Préparation spéciale chambre,Service premium: Préparation spéciale chambre,62,True,2026-01-01 21:02:53.514,2026-01-01 21:02:53.514,0
6956e0fd33e2abe4be8bd40c,6956e0fd33e2abe4be8bd2c8,Accès Spa & Wellness,Service premium: Accès Spa & Wellness,111,True,2026-01-01 21:02:53.515,2026-01-01 21:02:53.515,0
6956e0fd33e2abe4be8bd40e,6956e0fd33e2abe4be8bd2c8,Massage relaxant 60min,Service premium: Massage relaxant 60min,182,True,2026-01-01 21:02:53.516,2026-01-01 21:02:53.516,0
6956e0fd33e2abe4be8bd410,6956e0fd33e2abe4be8bd2c8,Service voiturier 24h,Service premium: Service voiturier 24h,151,True,2026-01-01 21:02:53.517,2026-01-01 21:02:53.517,0
6956e0fd33e2abe4be8bd412,6956e0fd33e2abe4be8bd2c8,Préparation spéciale chambre,Service premium: Préparation spéciale chambre,21,True,2026-01-01 21:02:53.518,2026-01-01 21:02:53.518,0
6956e0fd33e2abe4be8bd414,6956e0fd33e2abe4be8bd2c8,Bouquet de fleurs,Service premium: Bouquet de fleurs,140,True,2026-01-01 21:02:53.521,2026-01-01 21:02:53.521,0
6956e0fd33e2abe4be8bd416,6956e0fd33e2abe4be8bd2c8,Location voiture,Service premium: Location voiture,85,True,2026-01-01 21:02:53.522,2026-01-01 21:02:53.522,0
6956e0fd33e2abe4be8bd418,6956e0fd33e2abe4be8bd2c8,Massage relaxant 90min,Service premium: Massage relaxant 90min,188,True,2026-01-01 21:02:53.524,2026-01-01 21:02:53.524,0
6956e0fd33e2abe4be8bd41a,6956e0fd33e2abe4be8bd2c8,Room service 24h,Service premium: Room service 24h,105,True,2026-01-01 21:02:53.525,2026-01-01 21:02:53.525,0
6956e0fd33e2abe4be8bd41d,6956e0fd33e2abe4be8bd2ca,Préparation spéciale chambre,Service premium: Préparation spéciale chambre,168,True,2026-01-01 21:02:53.527,2026-01-01 21:02:53.527,0
6956e0fd33e2abe4be8bd41f,6956e0fd33e2abe4be8bd2ca,Petit-déjeuner en chambre,Service premium: Petit-déjeuner en chambre,77,True,2026-01-01 21:02:53.528,2026-01-01 21:02:53.528,0
6956e0fd33e2abe4be8bd421,6956e0fd33e2abe4be8bd2ca,Transfert aéroport,Service premium: Transfert aéroport,101,True,2026-01-01 21:02:53.529,2026-01-01 21:02:53.529,0
6956e0fd33e2abe4be8bd423,6956e0fd33e2abe4be8bd2ca,Petit-déjeuner continental,Service premium: Petit-déjeuner continental,175,True,2026-01-01 21:02:53.530,2026-01-01 21:02:53.530,0
6956e0fd33e2abe4be8bd425,6956e0fd33e2abe4be8bd2ca,Excursion privée guidée,Service premium: Excursion privée guidée,37,True,2026-01-01 21:02:53.530,2026-01-01 21:02:53.530,0
6956e0fd33e2abe4be8bd427,6956e0fd33e2abe4be8bd2ca,Massage relaxant 60min,Service premium: Massage relaxant 60min,161,True,2026-01-01 21:02:53.531,2026-01-01 21:02:53.531,0
6956e0fd33e2abe4be8bd429,6956e0fd33e2abe4be8bd2ca,Location voiture,Service premium: Location voiture,104,True,2026-01-01 21:02:53.532,2026-01-01 21:02:53.532,0
6956e0fd33e2abe4be8bd42b,6956e0fd33e2abe4be8bd2ca,Bouquet de fleurs,Service premium: Bouquet de fleurs,201,True,2026-01-01 21:02:53.534,2026-01-01 21:02:53.534,0
6956e0fd33e2abe4be8bd42e,6956e0fd33e2abe4be8bd2cc,Excursion privée guidée,Service premium: Excursion privée guidée,143,True,2026-01-01 21:02:53.537,2026-01-01 21:02:53.537,0
6956e0fd33e2abe4be8bd430,6956e0fd33e2abe4be8bd2cc,Room service 24h,Service premium: Room service 24h,161,True,2026-01-01 21:02:53.538,2026-01-01 21:02:53.538,0
6956e0fd33e2abe4be8bd432,6956e0fd33e2abe4be8bd2cc,Bouquet de fleurs,Service premium: Bouquet de fleurs,97,True,2026-01-01 21:02:53.539,2026-01-01 21:02:53.539,0
6956e0fd33e2abe4be8bd434,6956e0fd33e2abe4be8bd2cc,Petit-déjeuner en chambre,Service premium: Petit-déjeuner en chambre,126,True,2026-01-01 21:02:53.540,2026-01-01 21:02:53.540,0
6956e0fd33e2abe4be8bd436,6956e0fd33e2abe4be8bd2cc,Room service 24h,Service premium: Room service 24h,61,True,2026-01-01 21:02:53.541,2026-01-01 21:02:53.541,0
6956e0fd33e2abe4be8bd438,6956e0fd33e2abe4be8bd2cc,Accès Spa & Wellness,Service premium: Accès Spa & Wellness,134,True,2026-01-01 21:02:53.542,2026-01-01 21:02:53.542,0
6956e0fd33e2abe4be8bd43a,6956e0fd33e2abe4be8bd2cc,Parking privé couvert,Service premium: Parking privé couvert,221,True,2026-01-01 21:02:53.543,2026-01-01 21:02:53.543,0
6956e0fd33e2abe4be8bd43c,6956e0fd33e2abe4be8bd2cc,Location voiture,Service premium: Location voiture,115,True,2026-01-01 21:02:53.545,2026-01-01 21:02:53.545,0
6956e0fd33e2abe4be8bd43e,6956e0fd33e2abe4be8bd2cc,Transfert aéroport,Service premium: Transfert aéroport,249,True,2026-01-01 21:02:53.546,2026-01-01 21:02:53.546,0
6956e0fd33e2abe4be8bd440,6956e0fd33e2abe4be8bd2cc,Excursion privée guidée,Service premium: Excursion privée guidée,43,True,2026-01-01 21:02:53.547,2026-01-01 21:02:53.547,0
6956e0fd33e2abe4be8bd442,6956e0fd33e2abe4be8bd2cc,Location vélo électrique,Service premium: Location vélo électrique,89,True,2026-01-01 21:02:53.548,2026-01-01 21:02:53.548,0
6956e0fd33e2abe4be8bd444,6956e0fd33e2abe4be8bd2cc,Dîner gastronomique,Service premium: Dîner gastronomique,134,True,2026-01-01 21:02:53.548,2026-01-01 21:02:53.548,0
6956e0fd33e2abe4be8bd447,6956e0fd33e2abe4be8bd2ce,Bouquet de fleurs,Service premium: Bouquet de fleurs,180,True,2026-01-01 21:02:53.551,2026-01-01 21:02:53.551,0
6956e0fd33e2abe4be8bd449,6956e0fd33e2abe4be8bd2ce,Massage premium spécial,Service premium: Massage premium spécial,184,True,2026-01-01 21:02:53.552,2026-01-01 21:02:53.552,0
6956e0fd33e2abe4be8bd44b,6956e0fd33e2abe4be8bd2ce,Excursion privée guidée,Service premium: Excursion privée guidée,231,True,2026-01-01 21:02:53.553,2026-01-01 21:02:53.553,0
6956e0fd33e2abe4be8bd44d,6956e0fd33e2abe4be8bd2ce,Baby-sitting professionnel,Service premium: Baby-sitting professionnel,163,True,2026-01-01 21:02:53.554,2026-01-01 21:02:53.554,0
6956e0fd33e2abe4be8bd44f,6956e0fd33e2abe4be8bd2ce,Petit-déjeuner continental,Service premium: Petit-déjeuner continental,47,True,2026-01-01 21:02:53.555,2026-01-01 21:02:53.555,0
6956e0fd33e2abe4be8bd451,6956e0fd33e2abe4be8bd2ce,Massage premium spécial,Service premium: Massage premium spécial,94,True,2026-01-01 21:02:53.556,2026-01-01 21:02:53.556,0
6956e0fd33e2abe4be8bd453,6956e0fd33e2abe4be8bd2ce,Location voiture,Service premium: Location voiture,97,True,2026-01-01 21:02:53.557,2026-01-01 21:02:53.557,0
6956e0fd33e2abe4be8bd455,6956e0fd33e2abe4be8bd2ce,Dîner gastronomique,Service premium: Dîner gastronomique,245,True,2026-01-01 21:02:53.558,2026-01-01 21:02:53.558,0
6956e0fd33e2abe4be8bd457,6956e0fd33e2abe4be8bd2ce,Massage relaxant 90min,Service premium: Massage relaxant 90min,168,True,2026-01-01 21:02:53.559,2026-01-01 21:02:53.559,0
6956e0fd33e2abe4be8bd459,6956e0fd33e2abe4be8bd2ce,Location voiture,Service premium: Location voiture,57,True,2026-01-01 21:02:53.560,2026-01-01 21:02:53.560,0
6956e0fd33e2abe4be8bd45b,6956e0fd33e2abe4be8bd2ce,Cours de yoga privé,Service premium: Cours de yoga privé,31,True,2026-01-01 21:02:53.561,2026-01-01 21:02:53.561,0
6956e0fd33e2abe4be8bd45e,6956e0fd33e2abe4be8bd2d0,Séance fitness personnel,Service premium: Séance fitness personnel,199,False,2026-01-01 21:02:53.563,2026-01-01 21:02:53.563,0
6956e0fd33e2abe4be8bd460,6956e0fd33e2abe4be8bd2d0,Baby-sitting professionnel,Service premium: Baby-sitting professionnel,186,True,2026-01-01 21:02:53.563,2026-01-01 21:02:53.563,0
6956e0fd33e2abe4be8bd462,6956e0fd33e2abe4be8bd2d0,Location voiture,Service premium: Location voiture,41,True,2026-01-01 21:02:53.564,2026-01-01 21:02:53.564,0
6956e0fd33e2abe4be8bd464,6956e0fd33e2abe4be8bd2d0,Baby-sitting professionnel,Service premium: Baby-sitting professionnel,87,True,2026-01-01 21:02:53.565,2026-01-01 21:02:53.565,0
6956e0fd33e2abe4be8bd466,6956e0fd33e2abe4be8bd2d0,Excursion privée guidée,Service premium: Excursion privée guidée,233,True,2026-01-01 21:02:53.566,2026-01-01 21:02:53.566,0
6956e0fd33e2abe4be8bd468,6956e0fd33e2abe4be8bd2d0,Massage relaxant 60min,Service premium: Massage relaxant 60min,146,True,2026-01-01 21:02:53.568,2026-01-01 21:02:53.568,0
6956e0fd33e2abe4be8bd46a,6956e0fd33e2abe4be8bd2d0,Champagne & amuse-bouches,Service premium: Champagne & amuse-bouches,85,True,2026-01-01 21:02:53.569,2026-01-01 21:02:53.569,0
6956e0fd33e2abe4be8bd46c,6956e0fd33e2abe4be8bd2d0,Excursion privée guidée,Service premium: Excursion privée guidée,123,True,2026-01-01 21:02:53.570,2026-01-01 21:02:53.570,0
6956e0fd33e2abe4be8bd46e,6956e0fd33e2abe4be8bd2d0,Bouquet de fleurs,Service premium: Bouquet de fleurs,159,False,2026-01-01 21:02:53.570,2026-01-01 21:02:53.570,0
6956e0fd33e2abe4be8bd470,6956e0fd33e2abe4be8bd2d0,Baby-sitting professionnel,Service premium: Baby-sitting professionnel,50,True,2026-01-01 21:02:53.571,2026-01-01 21:02:53.571,0
6956e0fd33e2abe4be8bd472,6956e0fd33e2abe4be8bd2d0,Location vélo électrique,Service premium: Location vélo électrique,40,True,2026-01-01 21:02:53.572,2026-01-01 21:02:53.572,0
6956e0fd33e2abe4be8bd475,6956e0fd33e2abe4be8bd2d2,Bouquet de fleurs,Service premium: Bouquet de fleurs,146,True,2026-01-01 21:02:53.574,2026-01-01 21:02:53.574,0
6956e0fd33e2abe4be8bd477,6956e0fd33e2abe4be8bd2d2,Transfert aéroport,Service premium: Transfert aéroport,171,True,2026-01-01 21:02:53.575,2026-01-01 21:02:53.575,0
6956e0fd33e2abe4be8bd479,6956e0fd33e2abe4be8bd2d2,Petit-déjeuner continental,Service premium: Petit-déjeuner continental,185,False,2026-01-01 21:02:53.576,2026-01-01 21:02:53.576,0
6956e0fd33e2abe4be8bd47b,6956e0fd33e2abe4be8bd2d2,Location vélo électrique,Service premium: Location vélo électrique,31,True,2026-01-01 21:02:53.577,2026-01-01 21:02:53.577,0
6956e0fd33e2abe4be8bd47d,6956e0fd33e2abe4be8bd2d2,Massage premium spécial,Service premium: Massage premium spécial,162,True,2026-01-01 21:02:53.578,2026-01-01 21:02:53.578,0
6956e0fd33e2abe4be8bd47f,6956e0fd33e2abe4be8bd2d2,Séance fitness personnel,Service premium: Séance fitness personnel,37,True,2026-01-01 21:02:53.579,2026-01-01 21:02:53.579,0
6956e0fd33e2abe4be8bd481,6956e0fd33e2abe4be8bd2d2,Préparation spéciale chambre,Service premium: Préparation spéciale chambre,35,True,2026-01-01 21:02:53.580,2026-01-01 21:02:53.580,0
6956e0fd33e2abe4be8bd483,6956e0fd33e2abe4be8bd2d2,Petit-déjeuner en chambre,Service premium: Petit-déjeuner en chambre,125,True,2026-01-01 21:02:53.581,2026-01-01 21:02:53.581,0
6956e0fd33e2abe4be8bd485,6956e0fd33e2abe4be8bd2d2,Bouquet de fleurs,Service premium: Bouquet de fleurs,109,True,2026-01-01 21:02:53.583,2026-01-01 21:02:53.583,0
